ticker,year,quarter,time,revenue_net,cogs,gross_profit,other_profit,profit_after_tax,financial_income_net,net_income_parent,total_expenses,total_revenue,profit_before_tax
PAN,2021,4,Q4-2021,3619956428.976,2861756441.979,708944345.303,4765411.074,278011607.089,62071685.323,173908375.585,,,308098897.128
PAN,2022,1,Q1-2022,3027769900.367,2442756969.036,505796206.707,96973214.626,168221448.497,6859440.357,77283625.255,,,210449085.136
PAN,2022,2,Q2-2022,3410498250.786,2543734538.764,675980224.171,507807.029,227818005.559,-16142146.427,97964726.021,,,254213641.5
PAN,2022,3,Q3-2022,3673445833.716,2920200967.136,664635582.941,3231910.02,142050818.595,-15293723.884,55475367.941,,,177063815.748
PAN,2022,4,Q4-2022,3998277938.494,3012687195.741,893893724.537,-1562071.416,234881992.86,-19910079.181,131021504.22,,,274747168.612
PBP,2020,1,Q1-2020,45057674.682,40432482.952,4410591.73,-1.0,149466.483,-510474.201,149466.483,,,274321.994
PBP,2020,2,Q2-2020,54174362.47,48137435.044,6036927.426,-233846.208,383246.703,-555328.661,383246.703,,,461743.016
PBP,2020,3,Q3-2020,47369478.887,41308513.411,5876804.326,-156791.1,150216.615,-270684.256,150216.615,,,203573.605
PBP,2020,4,Q4-2020,133101319.73,118258669.972,13940924.758,-854.612,4885306.902,-202402.323,4885306.902,,,5937469.515
PBP,2021,1,Q1-2021,58346362.605,53585851.037,4760511.568,-1.0,93286.385,-165366.884,93286.385,,,145858.379
PBP,2021,2,Q2-2021,81498919.025,72433997.194,9053094.263,-1.0,3241641.48,-173063.119,3241641.48,,,4262366.023
PBP,2021,3,Q3-2021,60489737.851,53685507.681,6804230.17,-3483.013,1808010.456,-121292.047,1808010.456,,,2279363.07
PBP,2021,4,Q4-2021,129651149.112,120536585.055,9114564.057,-1.0,657520.666,-114664.399,657520.666,,,841250.833
PBP,2022,1,Q1-2022,40594636.81,36460133.938,4134502.872,-351.162,1153706.205,-107628.005,1153706.205,,,1952397.055
PBP,2022,2,Q2-2022,121762396.628,109626243.74,12136152.888,-1.0,3835419.967,-119706.998,3835419.967,,,4354478.451
PBP,2022,3,Q3-2022,53656471.697,51313376.072,2343095.625,-12958.891,93429.455,147254.471,93429.455,,,196815.948
PBP,2022,4,Q4-2022,139537811.54,132023266.294,7514545.246,0.0,1669535.455,366782.356,1669535.455,,,2113644.853
PC1,2020,1,Q1-2020,1369666180.868,1170676437.277,198989743.591,-375114.584,88438692.015,-42151013.98,91187876.407,,,111993665.602
PC1,2020,2,Q2-2020,1170417976.026,872181994.613,298235981.413,1239917.308,128697087.35,-57671414.314,122763588.245,,,163829188.242
PC1,2020,3,Q3-2020,1643811975.209,1308606321.047,335205654.162,763186.144,177164396.393,-52571046.75,159273741.943,,,190859151.998
PC1,2020,4,Q4-2020,2472081179.601,2152842746.343,319238433.258,14966705.548,143513438.21,-56804957.559,132290032.422,,,175155303.061
PC1,2021,1,Q1-2021,1548344223.645,1360626379.173,187717844.472,4669621.476,79916062.116,-51433223.206,78357321.76,,,97183210.106
PC1,2021,2,Q2-2021,2991189086.624,2740582364.017,250606722.607,14692798.67,144718661.875,-62742098.453,130626056.46,,,157212161.979
PC1,2021,3,Q3-2021,3131207777.266,2816485985.069,314721792.197,-12711927.085,156403614.785,-66487884.711,143882073.981,,,187422830.72
PC1,2021,4,Q4-2021,2145676751.179,1745723913.68,399952837.499,-12199954.516,185954297.601,-121260528.196,141061009.002,,,200351530.278
PC1,2022,1,Q1-2022,1477928426.506,1127969301.8,349959124.706,-11713320.138,179490470.616,-105852025.415,133030122.424,,,183913033.715
PC1,2022,2,Q2-2022,1518001721.175,1173090286.888,344911434.287,-13599377.793,67423188.201,-199895005.748,62916494.166,,,71431168.048
PC1,2022,3,Q3-2022,3005929612.627,2609749767.455,396179845.172,-8416361.885,4446422.6,-242685008.132,65797643.8,,,47311754.072
PC1,2022,4,Q4-2022,2338543727.609,1830974733.293,507568994.316,-6737787.232,275314098.274,-120808572.513,187518980.323,,,294450760.292
PCE,2020,1,Q1-2020,351264102.24,340827157.872,7803663.564,-1.0,2512861.18,-125876.59,2512861.18,,,3454644.896
PCE,2020,2,Q2-2020,662802196.533,631744470.673,15643375.538,64147.772,5133189.046,466768.48,5133189.046,,,6102917.887
PCE,2020,3,Q3-2020,505482962.956,487717247.324,10997174.077,2400000.0,1513366.558,1750.551,1513366.558,,,1891708.197
PCE,2020,4,Q4-2020,376606292.973,347950759.577,20581527.214,7312793.604,3196651.244,459112.809,3196651.244,,,4052371.255
PCE,2021,1,Q1-2021,489919987.547,461683328.172,19769052.405,92541.246,8020806.802,-53388.011,8020806.802,,,10026008.507
PCE,2021,2,Q2-2021,852018568.16,808669930.393,27125727.027,2372827.273,10376519.832,106047.269,10376519.832,,,13597153.96
PCE,2021,3,Q3-2021,712286783.77,679560193.26,24011345.574,533566.411,8648598.503,237305.608,8648598.503,,,11369790.434
PCE,2021,4,Q4-2021,1007105814.969,952402515.299,63396728.488,7505245.626,38763412.192,-446637.841,38763412.192,,,48412722.349
PCE,2022,1,Q1-2022,983763334.048,939557320.462,26003069.286,0.337,11533759.939,-308528.597,11533759.939,,,14417199.924
PCE,2022,2,Q2-2022,1009653801.507,964308470.605,34763979.739,-1.0,16285259.226,83360.7,16285259.226,,,20356574.032
PCE,2022,3,Q3-2022,887662701.841,859518685.354,16809363.425,2374542.0,3765513.315,136182.189,3765513.315,,,4706891.644
PCE,2022,4,Q4-2022,637806070.104,634152945.434,15276018.906,6240655.535,-1886360.675,-293415.126,-1886360.675,,,-1681981.716
PCH,2022,1,Q1-2022,30961119.291,24548855.81,6412263.481,-1433.59,2779255.464,-225120.242,2740675.153,,,3455357.335
PCH,2022,2,Q2-2022,32979031.124,25790890.323,7188140.801,-8932.229,3277184.843,108496.967,3225535.231,,,4230609.221
PCH,2022,3,Q3-2022,35904216.268,27936346.975,7967869.293,-3897.051,4017232.271,342014.977,3965130.173,,,5157514.662
PCH,2022,4,Q4-2022,50146552.798,41596881.703,8549671.095,-115.147,4109611.816,-515432.865,3925485.493,,,5260490.206
PCT,2020,1,Q1-2020,83971369.966,74414415.504,9556954.462,20905.554,5190821.401,305758.482,5190821.401,,,6495276.751
PCT,2020,2,Q2-2020,73313225.301,63496225.429,9816999.872,9317.251,7013741.015,1553041.647,7013741.015,,,8778133.077
PCT,2020,3,Q3-2020,55940788.455,46306301.75,9634486.705,-4922695.88,1852740.52,709849.388,1852740.52,,,2447683.842
PCT,2020,4,Q4-2020,246964482.492,243479386.931,3485095.561,253877.376,1399720.687,1588201.595,1399720.687,,,1799814.129
PCT,2021,1,Q1-2021,67204789.117,58009270.553,9195518.564,202995.93,4318318.883,456815.193,4318318.883,,,5397898.604
PCT,2021,2,Q2-2021,94784394.068,84501267.372,10283126.696,-148954.367,5690442.708,901582.802,5690442.708,,,7366654.528
PCT,2021,3,Q3-2021,96007101.021,91106254.622,4900846.399,649723.629,1679392.221,385639.513,1679392.221,,,2123954.583
PCT,2021,4,Q4-2021,206211543.992,201755625.432,4455918.56,-95987.963,1800738.012,355283.713,1800738.012,,,2403504.194
PCT,2022,1,Q1-2022,3503721.092,1564472.254,1939248.838,4489.619,149770.93,294037.606,149770.93,,,214298.038
PCT,2022,2,Q2-2022,100715876.502,91342438.973,9373437.529,1851.852,6305206.682,636989.969,6305206.682,,,7908592.727
PCT,2022,3,Q3-2022,68339258.092,62391864.024,5947394.068,2566.617,3201185.308,366553.596,3201185.308,,,4028798.51
PCT,2022,4,Q4-2022,132843221.918,119363811.671,13479410.247,2088.45,4525226.243,-4394670.69,4525226.243,,,5735360.178
PEN,2020,1,Q1-2020,25313147.199,24173471.664,1139675.535,89.792,-6083661.131,-2370419.595,-6083661.131,,,-6083661.131
PEN,2020,2,Q2-2020,36325582.354,30652605.281,5672977.073,123312.243,-455485.997,-2210026.755,-455485.997,,,-455485.997
PEN,2020,3,Q3-2020,53508669.735,47712801.089,5795868.646,57550.392,7663389.516,25351162.088,7663389.516,,,7982405.273
PEN,2020,4,Q4-2020,172183348.222,174361102.064,-2177753.842,4513103.398,5242847.358,-1859421.831,5242847.358,,,6579680.916
PEN,2021,1,Q1-2021,25899742.181,25055036.971,844705.21,11127.347,-5380101.353,-2393299.491,-5380101.353,,,-5380101.353
PEN,2021,2,Q2-2021,45176606.188,34932966.931,10243639.257,-1550984.821,4031385.956,-1389174.544,4031385.956,,,4031385.956
PEN,2021,3,Q3-2021,16380689.624,16332707.46,47982.164,1920492.345,-3776306.338,-2039782.86,-3776306.338,,,-3788812.317
PEN,2021,4,Q4-2021,44184793.91,43731903.312,452890.598,5939682.115,-2121485.545,4404117.344,-2121485.545,,,-2121485.545
PEN,2022,1,Q1-2022,19047221.961,19023236.981,23984.98,3303.631,-6843786.335,-525323.716,-6843786.335,,,-6843786.335
PEN,2022,2,Q2-2022,39102435.963,33892274.644,5210161.319,336539.199,6492160.656,-1620166.674,6492160.656,,,6492160.656
PEN,2022,3,Q3-2022,45380103.057,44369816.057,1010287.0,-725178.677,-6321797.567,-2227165.128,-6321797.567,,,-6321797.567
PEN,2022,4,Q4-2022,53763121.807,43515167.026,10247954.781,2154868.219,7174374.369,-1612864.664,7174374.369,,,7174374.369
PET,2020,1,Q1-2020,2881566651.128,2694933445.389,150727109.985,-1184234.773,34861834.543,-13137418.625,30077229.054,,,45991088.056
PET,2020,2,Q2-2020,2544692277.777,2364540201.166,144423185.518,1091868.846,24521357.182,-10073227.82,21521238.814,,,34891662.513
PET,2020,3,Q3-2020,4426012322.22,4196200533.743,171422432.756,1464983.737,52101809.978,-13382990.617,49101691.61,,,66556130.773
PET,2020,4,Q4-2020,4271823478.332,3975144556.529,213741826.926,4212739.408,30630390.399,-6827139.6,27630272.031,,,59960484.584
PET,2021,1,Q1-2021,4309432171.941,4013811012.104,199040117.995,5883921.698,64704933.317,-8133809.731,47850561.824,,,80606168.222
PET,2021,2,Q2-2021,3496930869.617,3202893979.068,219686585.811,2677572.161,50109935.349,561306.785,38644741.238,,,69222028.646
PET,2021,3,Q3-2021,3993044146.24,3674176425.634,198455067.615,2061814.205,49450999.0,1393588.005,55056593.516,,,79012369.999
PET,2021,4,Q4-2021,6125732325.75,5683941910.272,342020616.042,13071542.074,127819338.211,3148652.892,43845404.484,,,160879756.179
PET,2022,1,Q1-2022,4939177000.642,4616689659.181,199095239.041,3023504.847,88736368.222,18159397.258,67802224.848,,,110168368.555
PET,2022,2,Q2-2022,3545613492.135,3155460170.043,317491859.307,3636670.472,24921869.26,-189305365.186,15590707.702,,,31865496.137
PET,2022,3,Q3-2022,4631705572.709,4331384495.966,225426049.342,2987447.251,73623258.066,-9303017.225,52424358.738,,,93233141.527
PET,2022,4,Q4-2022,4819037035.879,4570267324.62,264872570.983,9280441.179,742047.449,-91236061.023,527850.887,,,2598324.288
PGC,2020,1,Q1-2020,772220320.224,634011277.179,125399383.073,276561.202,17880010.687,1358831.481,16358317.942,,,22940203.752
PGC,2020,2,Q2-2020,590309294.609,422825855.497,155233891.078,702067.761,39913671.843,2961945.683,37469526.256,,,49605508.888
PGC,2020,3,Q3-2020,690529081.595,533537565.04,144470504.358,610414.172,36438839.159,3568976.522,33523929.67,,,46158019.374
PGC,2020,4,Q4-2020,1304402059.785,1079117376.578,208997362.675,5321948.3,30247344.099,4438928.784,29152647.557,,,36907120.321
PGC,2021,1,Q1-2021,850102250.788,685120545.085,150332902.967,700217.296,36345755.799,4381208.045,33371801.055,,,45822597.152
PGC,2021,2,Q2-2021,1301598350.305,1127149981.506,158194965.793,2390735.961,49899108.333,5172250.497,47635596.012,,,63416167.987
PGC,2021,4,Q4-2021,1004698608.758,833958878.789,156518198.042,4289100.71,28873170.282,6415748.862,28331762.491,,,37437361.257
PGC,2022,1,Q1-2022,995861710.581,838768775.966,141366394.968,1103831.382,31788465.061,7326063.322,30693579.22,,,39650728.379
PGC,2022,2,Q2-2022,1105086064.546,944141664.133,142392539.876,1936767.78,31170042.978,4907423.662,28952893.869,,,39908341.075
PGC,2022,3,Q3-2022,973693506.074,805655889.811,149608640.404,66138.017,30380425.774,2457360.565,29502718.939,,,38535075.03
PGC,2022,4,Q4-2022,1014122293.801,816013591.133,176410874.068,3836194.714,33278862.996,3174294.726,32201179.72,,,42118284.776
PGD,2020,1,Q1-2020,1825483702.783,1654150821.263,171332881.52,3636.364,49714671.267,3145184.837,49714671.267,,,62173988.325
PGD,2020,2,Q2-2020,1707572074.753,1608233468.732,99338606.021,19778.112,-3394178.522,2194848.095,-3394178.522,,,-2682353.766
PGD,2020,3,Q3-2020,1873724617.753,1657360533.33,216364084.423,-1692855.832,89290168.36,1626098.329,89290168.36,,,111636932.596
PGD,2020,4,Q4-2020,2119983532.111,1916659047.176,203324484.935,-1.0,67303116.718,3402296.675,67303116.718,,,84162637.197
PGD,2021,1,Q1-2021,2047381376.157,1911885631.83,135495744.327,20741616.015,42699451.852,2425944.548,42699451.852,,,53398458.903
PGD,2021,2,Q2-2021,2456944614.117,2293506516.987,163438097.13,-14779201.24,55491366.374,-813809.301,55491366.374,,,74069998.6
PGD,2021,3,Q3-2021,2087331070.032,1885294131.42,202036938.612,-546392.687,84716040.211,2527616.081,84716040.211,,,106070799.636
PGD,2021,4,Q4-2021,2404422836.994,2214309460.92,190113376.074,-4045354.347,71112925.076,1626348.259,71112925.076,,,89706950.459
PGD,2022,1,Q1-2022,2662358523.109,2426092975.843,236265547.266,2115.526,87595122.238,2264630.347,87595122.238,,,110187541.998
PGD,2022,2,Q2-2022,3251883827.304,3070586015.047,181297812.257,909.09,70381387.477,2113523.48,70381387.477,,,88090881.616
PGD,2022,3,Q3-2022,2844738258.953,2613175780.115,231562478.838,-101335.772,100933769.453,3563356.372,100933769.453,,,126772905.618
PGD,2022,4,Q4-2022,2515447688.773,2210921089.542,304526599.231,-1669439.626,153802630.12,7921398.603,153802630.12,,,194614357.937
PGI,2020,1,Q1-2020,,,,,,,42017320.0,,,52775350.0
PGI,2020,2,Q2-2020,,,,,,,67074310.0,,,82015710.0
PGI,2020,3,Q3-2020,,,,,,,27253060.0,,,30965900.0
PGI,2020,4,Q4-2020,,,,,,,39116720.0,,,48717980.0
PGI,2021,1,Q1-2021,,,,,,,57113200.0,,,70737300.0
PGI,2021,2,Q2-2021,,,,,,,105970340.0,,,131349710.0
PGI,2021,3,Q3-2021,,,,,,,97421100.0,,,120335570.0
PGI,2021,4,Q4-2021,,,,,,,91534130.0,,,114438420.0
PGI,2022,1,Q1-2022,,,,,,,70590830.0,,,88494590.0
PGI,2022,2,Q2-2022,,,,,,,73860270.0,,,90616600.0
PGI,2022,3,Q3-2022,,,,,,,17848840.0,,,21629930.0
PGI,2022,4,Q4-2022,,,,,,,41426280.0,,,51942620.0
PGN,2020,1,Q1-2020,36891554.827,32841801.825,4049753.002,-1.417,2155950.512,-790838.653,2155950.512,,,2713050.434
PGN,2020,2,Q2-2020,40162225.959,37328783.065,2833442.894,-29746.346,1142622.073,-782579.236,1142622.073,,,1448321.73
PGN,2020,3,Q3-2020,46623962.018,41606778.843,5017183.175,-297.637,2765600.755,-960740.439,2765600.755,,,3474420.751
PGN,2020,4,Q4-2020,37641431.955,32327870.16,5313561.795,-121530.763,3350123.52,-1077662.433,3350123.52,,,3372741.145
PGN,2021,1,Q1-2021,36558046.328,32872466.505,3685579.823,-3500.0,1409053.475,-1119396.045,1409053.475,,,1782757.756
PGN,2021,2,Q2-2021,45089697.752,39594976.02,5494721.732,-13.639,3132331.625,-929880.112,3132331.625,,,3939296.672
PGN,2021,3,Q3-2021,37506616.0,32860279.671,4646336.329,-349583.993,2167310.183,-862470.974,2167310.183,,,2725056.01
PGN,2021,4,Q4-2021,51404644.148,43820749.595,7384233.553,-1044.4,4391446.232,-936380.375,4391446.232,,,5527095.363
PGN,2022,1,Q1-2022,44517389.102,40197452.804,4319936.298,-1.0,1874006.724,-983036.377,1874006.724,,,2358545.353
PGN,2022,2,Q2-2022,59120310.994,53685043.359,5435267.635,-10256.92,2499654.937,-1179458.985,2499654.937,,,3156607.229
PGN,2022,3,Q3-2022,71880069.467,65419899.184,6375490.283,-4426.465,2858026.144,-1422988.92,2858026.144,,,3648599.582
PGN,2022,4,Q4-2022,94219270.79,83575647.735,10643623.055,-164976.355,5647829.925,-1594667.678,5647829.925,,,7193242.586
PGS,2020,1,Q1-2020,1397376213.467,1113041111.72,191469947.851,534159.498,-23604313.196,-3147681.423,-23604313.196,,,-23604313.196
PGS,2020,2,Q2-2020,1067913318.658,803026667.952,193237853.142,4100.401,3451179.643,-3866523.073,3451179.643,,,5185904.232
PGS,2020,3,Q3-2020,1214175489.232,939009214.075,210388377.533,-7369.148,34461778.486,-4190818.966,34461778.486,,,36518276.151
PGS,2020,4,Q4-2020,1423840518.94,1067751961.498,286125522.695,1138153.407,42563480.233,-5403815.233,42563480.233,,,54578297.975
PGS,2021,1,Q1-2021,1425587258.113,1149425048.644,212479800.124,291840.287,13411122.255,-5068225.37,13411122.255,,,16869946.636
PGS,2021,2,Q2-2021,1571973671.434,1331386680.221,172867002.099,850950.273,23472394.899,-2339829.386,23472394.899,,,29460078.461
PGS,2021,3,Q3-2021,1357767690.882,1109234714.054,193937708.244,2952.14,19155332.379,-1342022.419,19155332.379,,,24115967.094
PGS,2021,4,Q4-2021,1499236224.028,1250712402.758,195282420.937,525413.291,23312791.12,870842.162,23312791.12,,,29213223.706
PGS,2022,1,Q1-2022,1879356439.255,1604766580.598,222470889.408,410296.941,33944356.208,2827584.534,33944356.208,,,42580821.665
PGS,2022,2,Q2-2022,1944261751.366,1679860829.695,208892524.813,3265945.846,36542947.341,-760949.468,36542947.341,,,45612803.45
PGS,2022,3,Q3-2022,1597856548.781,1352829465.284,197438322.764,566038.489,20115553.865,-439984.049,20115553.865,,,25274339.56
PGS,2022,4,Q4-2022,1602040769.181,1336148143.299,217635878.06,1142947.988,7656811.743,-1449167.472,7656811.743,,,10636564.787
PGT,2020,1,Q1-2020,1522406.753,209659.226,1312747.527,-1.0,6401976.758,129027.217,6317181.274,,,6401976.758
PGT,2020,2,Q2-2020,6733134.313,55582.646,6677551.667,-232.618,454743.082,4096366.908,-15653.815,,,454743.082
PGT,2020,3,Q3-2020,3185093.048,79300.884,2712064.342,-182125.8,-676414.76,1253884.142,-922590.98,,,-676414.76
PGT,2020,4,Q4-2020,401937.48,85057.077,316880.403,-1.0,-1005199.674,-356350.191,-912111.192,,,-1005199.674
PGT,2021,1,Q1-2021,307149.111,131837.791,175311.32,-1.0,-865654.647,1508562.022,-623280.331,,,-865654.647
PGT,2021,2,Q2-2021,1697525.21,310623.173,1187341.93,-2561.693,1303395.84,2730747.892,833411.287,,,1303395.84
PGT,2021,3,Q3-2021,229054.721,548892.961,-319838.24,-1.0,264912.106,1709742.982,72184.428,,,264912.106
PGT,2021,4,Q4-2021,191065.235,741525.417,-550460.182,-219.188,478018.538,3172836.774,597878.137,,,478018.538
PGT,2022,1,Q1-2022,3971608.685,3241687.43,729921.255,11864.255,38634.571,2943421.067,36351.827,,,39467.543
PGT,2022,2,Q2-2022,4155178.734,3438025.899,717152.835,-13367.9,1455270.902,4489864.913,1451466.545,,,1456954.187
PGT,2022,3,Q3-2022,4338719.497,3417180.918,921538.579,6991.026,-2675679.779,32364.77,-2702384.269,,,-2662463.788
PGT,2022,4,Q4-2022,4809576.217,3476560.974,1333015.243,-75665.245,-5413943.815,-3288251.949,-6004420.001,,,-5248783.043
PHC,2020,1,Q1-2020,364944594.379,340195601.71,24748051.328,686756.237,529440.798,-11990305.895,418407.54,,,704840.709
PHC,2020,2,Q2-2020,467401974.626,413432377.628,53969596.998,5025383.764,5262367.589,-26163321.94,5182054.338,,,5436716.218
PHC,2020,3,Q3-2020,361798118.984,349220808.979,12577310.005,-862969.488,857809.295,4580099.462,855705.138,,,859734.015
PHC,2020,4,Q4-2020,344380962.582,271470158.412,72910804.162,-8049568.181,3149182.186,-27653166.552,168623.568,,,8722623.436
PHC,2021,1,Q1-2021,261708659.987,235893817.324,25814842.663,-120703.116,3557855.489,-11900993.212,3540423.863,,,4386169.448
PHC,2021,2,Q2-2021,150350464.384,136837302.242,13513162.142,3853254.708,33471533.625,29875150.021,33367432.891,,,41819543.826
PHC,2021,4,Q4-2021,299295435.751,287912893.087,11382542.664,1991712.096,6169273.07,8415828.387,6156510.166,,,6326738.982
PHC,2022,1,Q1-2022,419450285.882,389002970.314,30447315.568,265219.937,6381955.653,-9656760.424,6830969.166,,,9083368.192
PHC,2022,2,Q2-2022,289458964.505,256646806.957,32812157.548,2665167.043,9788871.482,-12173585.901,9015293.221,,,11054282.623
PHC,2022,3,Q3-2022,399008150.782,370277776.645,28730374.137,-607273.34,52422.793,-5917946.73,564723.027,,,364974.991
PHC,2022,4,Q4-2022,819837122.59,786740177.864,24212876.101,436163.369,3487868.544,-6807145.169,3739153.718,,,3163541.325
PHR,2020,1,Q1-2020,220926814.972,162987610.435,57939204.537,169882259.521,211318354.717,22148004.147,206337945.015,,,255208086.099
PHR,2020,2,Q2-2020,274521852.888,186367831.245,88154021.643,314080214.29,344625081.611,25584480.254,330439362.43,,,427709184.661
PHR,2020,3,Q3-2020,390840160.178,332809605.681,58030554.497,118719606.79,169883535.557,46407183.613,164978317.369,,,204555142.715
PHR,2020,4,Q4-2020,749042204.478,559055551.475,187133824.305,332263296.329,398445586.93,39896898.497,379376118.626,,,493910679.503
PHR,2021,1,Q1-2021,280094494.475,218468424.364,61626070.111,2266898.952,88407747.334,21723187.074,83769534.687,,,97236484.977
PHR,2021,2,Q2-2021,451026226.8,383587973.529,67438253.271,8412428.247,81337832.6,29798736.313,76336206.901,,,97988646.379
PHR,2021,3,Q3-2021,521686935.656,321361353.932,200325581.724,3470841.215,170563933.293,64294447.477,145008471.709,,,204507721.28
PHR,2021,4,Q4-2021,667711530.226,479134655.379,183758017.467,16379183.511,237466412.18,94984867.416,236794146.57,,,262381513.325
PHR,2022,1,Q1-2022,365548364.098,308414800.737,57133563.361,282746028.454,299076841.638,23846819.464,295089333.331,,,361978794.091
PHR,2022,2,Q2-2022,241346459.902,201077903.206,40268556.696,1248553.968,54797183.759,26430083.631,50425906.888,,,64639082.193
PHR,2022,3,Q3-2022,522757987.61,361974986.499,160729214.231,3837227.088,140455956.248,22392155.922,121585161.808,,,166680539.389
PHR,2022,4,Q4-2022,579840714.057,444706419.705,131999897.155,409556007.968,431827930.863,86121532.67,418803062.054,,,534310221.134
PIA,2020,1,Q1-2020,7422204.375,4419879.335,3002325.04,90.909,-35816.482,251481.402,-35816.482,,,-35816.482
PIA,2020,2,Q2-2020,29780308.801,15195128.962,14585179.839,48454.197,4798551.444,254241.198,4798551.444,,,5989235.185
PIA,2020,3,Q3-2020,21580227.629,12130077.894,9450149.735,80839.386,1986680.817,360200.183,1986680.817,,,2483351.021
PIA,2020,4,Q4-2020,55633202.339,35363920.606,20269281.733,-2655.341,6591111.777,261178.959,6591111.777,,,7353622.589
PIA,2021,1,Q1-2021,12539169.471,6844682.099,5694487.372,984.223,669237.41,254016.157,669237.41,,,836546.763
PIA,2021,2,Q2-2021,44853968.615,31443498.478,13410470.137,-45154.762,4303235.805,255613.776,4303235.805,,,5379044.756
PIA,2021,3,Q3-2021,13940333.56,9122359.25,4817974.31,69768.946,751602.27,142543.149,751602.27,,,943666.528
PIA,2021,4,Q4-2021,75341921.328,48574858.904,26767062.424,47017.781,8312114.908,134658.956,8312114.908,,,10528710.376
PIA,2022,1,Q1-2022,44729439.729,32697586.213,12031853.516,-2498.486,2137444.851,126955.238,2137444.851,,,2671806.064
PIA,2022,2,Q2-2022,38819787.069,24928428.567,13891358.502,71936.271,3384876.594,147114.72,3384876.594,,,4231095.742
PIA,2022,3,Q3-2022,25189191.048,12085841.199,13103349.849,125600.07,1734091.736,106750.486,1734091.736,,,2167614.67
PIA,2022,4,Q4-2022,76996963.819,54554986.403,22441977.416,25069.165,8758006.935,103091.811,8758006.935,,,11189409.048
PIT,2020,1,Q1-2020,127969242.469,109811976.287,18128143.182,73719.02,1799733.949,-2351979.672,1799733.949,,,1799733.949
PIT,2020,2,Q2-2020,114170282.636,92954993.898,18437573.318,-293111.303,-1148385.908,-3733291.036,-1148385.908,,,-1146668.707
PIT,2020,3,Q3-2020,127994835.476,109184008.985,18133489.231,-66215.751,458346.768,-3371800.186,458346.768,,,458346.768
PIT,2020,4,Q4-2020,185653860.132,163241444.767,21182403.717,78059.321,725811.686,-3005935.94,725811.686,,,727528.887
PIT,2021,1,Q1-2021,204099411.235,179119811.729,24313038.238,5816.416,981199.086,-2556663.574,981199.086,,,981199.086
PIT,2021,2,Q2-2021,242221939.094,218901369.415,23260798.249,-649360.967,1887900.249,-2994067.768,1887900.249,,,1931759.758
PIT,2021,3,Q3-2021,212165507.666,191172565.874,20992941.792,4576.092,-60102.063,-2790088.822,-60102.063,,,-54685.396
PIT,2021,4,Q4-2021,215576365.268,188729795.867,26755532.066,90672.836,-8396347.662,-6615417.728,-8396347.662,,,-8397360.03
PIT,2022,1,Q1-2022,203421443.338,181368382.565,22022038.873,53957.278,1851213.307,-3469981.054,1851213.307,,,1901136.653
PIT,2022,2,Q2-2022,285441447.414,254845041.609,30564336.059,-363206.265,833409.157,-2909596.471,833409.157,,,884001.171
PIT,2022,3,Q3-2022,144853321.738,123419006.356,21339477.868,-5242.731,1595070.802,-1499341.53,1595070.802,,,1878141.231
PIT,2022,4,Q4-2022,158755659.937,139088628.989,19269326.931,-446489.019,-1117112.768,-3406049.689,-1117112.768,,,-1003092.471
PJC,2020,1,Q1-2020,197784558.523,183995632.352,13788926.171,75482.753,2344810.777,-2014823.996,2344810.777,,,2942815.971
PJC,2020,2,Q2-2020,160669849.82,145940183.442,14729666.378,175036.484,3328637.437,-1487989.887,3328637.437,,,4228271.797
PJC,2020,3,Q3-2020,171810728.207,152028299.722,19782428.485,23837.262,6041976.281,-1160041.173,6041976.281,,,7564272.851
PJC,2020,4,Q4-2020,195207031.157,176610221.693,18596809.464,450354.953,5413763.35,-696252.764,5413763.35,,,6823796.061
PJC,2021,1,Q1-2021,196551883.798,179453614.572,17098269.226,223418.832,4333230.695,-835731.55,4333230.695,,,5416538.369
PJC,2021,2,Q2-2021,198632032.906,183801382.87,14830650.036,783106.989,4701983.407,-646432.777,4701983.407,,,5952448.113
PJC,2021,3,Q3-2021,168893665.305,157108898.981,11784766.324,9304.166,3214861.12,-393069.599,3214861.12,,,4043222.665
PJC,2021,4,Q4-2021,229868062.231,210647674.703,19220387.528,2001287.304,8503214.706,-448480.764,8503214.706,,,10662735.513
PJC,2022,1,Q1-2022,231229373.416,214458328.252,16771045.164,104216.059,4985089.52,-191360.289,4985089.52,,,6297585.915
PJC,2022,2,Q2-2022,302047414.973,284132162.403,17915252.57,126252.856,5098808.563,-197692.808,5098808.563,,,6407439.884
PJC,2022,3,Q3-2022,307806744.391,287769346.221,20037398.17,36143.74,2799773.613,19437.596,2799773.613,,,3531710.566
PJC,2022,4,Q4-2022,357008348.036,328923448.554,28084899.482,-755534.298,11700244.715,87221.202,11700244.715,,,14858562.194
PJT,2020,1,Q1-2020,156392562.149,137025669.459,19366892.69,114355.488,5962559.594,-5993963.699,5962559.594,,,7503572.623
PJT,2020,2,Q2-2020,175951518.64,156633472.206,19318046.434,839402.452,6807765.111,-5209096.871,6807765.111,,,8568314.688
PJT,2020,3,Q3-2020,126834989.446,108757104.922,18077884.524,4895755.715,10002596.603,-4539549.519,10002596.603,,,12592968.012
PJT,2020,4,Q4-2020,146921594.873,129356328.164,17565266.709,260708.676,4119346.122,-4433100.102,4119346.122,,,5038984.078
PJT,2021,1,Q1-2021,157590059.263,138337231.627,19252827.636,-558252.885,6318782.91,-4571538.096,6318782.91,,,7947543.723
