ticker,year,quarter,time,code,name,value
FIR,2020,2,Q2-2020,TotalShortTermDebt,Nợ ngắn hạn,170523294.012
FIR,2020,3,Q3-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,418959573.283
FIR,2020,3,Q3-2020,TotalAsset,Tổng tài sản,555007896.256
FIR,2020,3,Q3-2020,TotalDebt,Tổng nợ,198776174.525
FIR,2020,3,Q3-2020,TotalOwnerCapital,Vốn chủ sở hữu,356231721.731
FIR,2020,3,Q3-2020,TotalShortTermDebt,Nợ ngắn hạn,198157933.194
FIR,2020,4,Q4-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,414883519.701
FIR,2020,4,Q4-2020,TotalAsset,Tổng tài sản,549607858.013
FIR,2020,4,Q4-2020,TotalDebt,Tổng nợ,183062442.33
FIR,2020,4,Q4-2020,TotalOwnerCapital,Vốn chủ sở hữu,366545415.683
FIR,2020,4,Q4-2020,TotalShortTermDebt,Nợ ngắn hạn,182587649.912
FIR,2021,1,Q1-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,398060409.386
FIR,2021,1,Q1-2021,TotalAsset,Tổng tài sản,551090053.79
FIR,2021,1,Q1-2021,TotalDebt,Tổng nợ,178674910.564
FIR,2021,1,Q1-2021,TotalOwnerCapital,Vốn chủ sở hữu,372415143.226
FIR,2021,1,Q1-2021,TotalShortTermDebt,Nợ ngắn hạn,178321924.624
FIR,2021,2,Q2-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,402500609.154
FIR,2021,2,Q2-2021,TotalAsset,Tổng tài sản,556372078.531
FIR,2021,2,Q2-2021,TotalDebt,Tổng nợ,188438248.609
FIR,2021,2,Q2-2021,TotalOwnerCapital,Vốn chủ sở hữu,367933829.922
FIR,2021,2,Q2-2021,TotalShortTermDebt,Nợ ngắn hạn,188240912.688
FIR,2021,3,Q3-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,513875932.671
FIR,2021,3,Q3-2021,TotalAsset,Tổng tài sản,641629644.631
FIR,2021,3,Q3-2021,TotalDebt,Tổng nợ,257209589.091
FIR,2021,3,Q3-2021,TotalOwnerCapital,Vốn chủ sở hữu,384420055.54
FIR,2021,3,Q3-2021,TotalShortTermDebt,Nợ ngắn hạn,257024503.57
FIR,2021,4,Q4-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,505874930.18
FIR,2021,4,Q4-2021,TotalAsset,Tổng tài sản,633469060.711
FIR,2021,4,Q4-2021,TotalDebt,Tổng nợ,228250403.66
FIR,2021,4,Q4-2021,TotalOwnerCapital,Vốn chủ sở hữu,405218657.051
FIR,2021,4,Q4-2021,TotalShortTermDebt,Nợ ngắn hạn,228098529.274
FIR,2022,1,Q1-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,554490506.9
FIR,2022,1,Q1-2022,TotalAsset,Tổng tài sản,682569644.414
FIR,2022,1,Q1-2022,TotalDebt,Tổng nợ,250679403.941
FIR,2022,1,Q1-2022,TotalOwnerCapital,Vốn chủ sở hữu,431890240.473
FIR,2022,1,Q1-2022,TotalShortTermDebt,Nợ ngắn hạn,240742932.555
FIR,2022,2,Q2-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,755232253.889
FIR,2022,2,Q2-2022,TotalAsset,Tổng tài sản,883842887.504
FIR,2022,2,Q2-2022,TotalDebt,Tổng nợ,421561512.972
FIR,2022,2,Q2-2022,TotalOwnerCapital,Vốn chủ sở hữu,462281374.532
FIR,2022,2,Q2-2022,TotalShortTermDebt,Nợ ngắn hạn,378505844.586
FIR,2022,3,Q3-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,1061318408.088
FIR,2022,3,Q3-2022,TotalAsset,Tổng tài sản,1190406487.503
FIR,2022,3,Q3-2022,TotalDebt,Tổng nợ,493448916.708
FIR,2022,3,Q3-2022,TotalOwnerCapital,Vốn chủ sở hữu,696957570.795
FIR,2022,3,Q3-2022,TotalShortTermDebt,Nợ ngắn hạn,404326542.375
FIR,2022,4,Q4-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,1178872652.965
FIR,2022,4,Q4-2022,TotalAsset,Tổng tài sản,1307863535.046
FIR,2022,4,Q4-2022,TotalDebt,Tổng nợ,580527449.278
FIR,2022,4,Q4-2022,TotalOwnerCapital,Vốn chủ sở hữu,727336085.768
FIR,2022,4,Q4-2022,TotalShortTermDebt,Nợ ngắn hạn,464203103.559
FRT,2020,1,Q1-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,5622223813.131
FRT,2020,1,Q1-2020,TotalAsset,Tổng tài sản,6045927992.648
FRT,2020,1,Q1-2020,TotalDebt,Tổng nợ,4730944433.447
FRT,2020,1,Q1-2020,TotalOwnerCapital,Vốn chủ sở hữu,1314983559.201
FRT,2020,1,Q1-2020,TotalShortTermDebt,Nợ ngắn hạn,4708402673.951
FRT,2020,2,Q2-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,4293719623.755
FRT,2020,2,Q2-2020,TotalAsset,Tổng tài sản,4712966243.955
FRT,2020,2,Q2-2020,TotalDebt,Tổng nợ,3418696065.436
FRT,2020,2,Q2-2020,TotalOwnerCapital,Vốn chủ sở hữu,1294270178.519
FRT,2020,2,Q2-2020,TotalShortTermDebt,Nợ ngắn hạn,3412416663.677
FRT,2020,3,Q3-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,4336632445.02
FRT,2020,3,Q3-2020,TotalAsset,Tổng tài sản,4752316542.16
FRT,2020,3,Q3-2020,TotalDebt,Tổng nợ,3542736600.422
FRT,2020,3,Q3-2020,TotalOwnerCapital,Vốn chủ sở hữu,1209579941.738
FRT,2020,3,Q3-2020,TotalShortTermDebt,Nợ ngắn hạn,3527736600.422
FRT,2020,4,Q4-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,4964905301.75
FRT,2020,4,Q4-2020,TotalAsset,Tổng tài sản,5390383552.497
FRT,2020,4,Q4-2020,TotalDebt,Tổng nợ,4165253647.733
FRT,2020,4,Q4-2020,TotalOwnerCapital,Vốn chủ sở hữu,1225129904.764
FRT,2020,4,Q4-2020,TotalShortTermDebt,Nợ ngắn hạn,4165253647.733
FRT,2021,1,Q1-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,6566852184.545
FRT,2021,1,Q1-2021,TotalAsset,Tổng tài sản,7088127158.224
FRT,2021,1,Q1-2021,TotalDebt,Tổng nợ,5706207996.457
FRT,2021,1,Q1-2021,TotalOwnerCapital,Vốn chủ sở hữu,1381919161.767
FRT,2021,1,Q1-2021,TotalShortTermDebt,Nợ ngắn hạn,5706207996.457
FRT,2021,2,Q2-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,7289863771.508
FRT,2021,2,Q2-2021,TotalAsset,Tổng tài sản,7714790165.728
FRT,2021,2,Q2-2021,TotalDebt,Tổng nợ,6428498085.622
FRT,2021,2,Q2-2021,TotalOwnerCapital,Vốn chủ sở hữu,1286292080.106
FRT,2021,2,Q2-2021,TotalShortTermDebt,Nợ ngắn hạn,6428397385.622
FRT,2021,3,Q3-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,7960688520.386
FRT,2021,3,Q3-2021,TotalAsset,Tổng tài sản,8498773553.351
FRT,2021,3,Q3-2021,TotalDebt,Tổng nợ,7154993184.056
FRT,2021,3,Q3-2021,TotalOwnerCapital,Vốn chủ sở hữu,1343780369.295
FRT,2021,3,Q3-2021,TotalShortTermDebt,Nợ ngắn hạn,7154892484.056
FRT,2021,4,Q4-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,10176645968.442
FRT,2021,4,Q4-2021,TotalAsset,Tổng tài sản,10740785472.684
FRT,2021,4,Q4-2021,TotalDebt,Tổng nợ,9061511233.922
FRT,2021,4,Q4-2021,TotalOwnerCapital,Vốn chủ sở hữu,1679274238.762
FRT,2021,4,Q4-2021,TotalShortTermDebt,Nợ ngắn hạn,9061422080.443
FRT,2022,1,Q1-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,10150708332.26
FRT,2022,1,Q1-2022,TotalAsset,Tổng tài sản,10782500126.654
FRT,2022,1,Q1-2022,TotalDebt,Tổng nợ,8933871544.136
FRT,2022,1,Q1-2022,TotalOwnerCapital,Vốn chủ sở hữu,1848628582.518
FRT,2022,1,Q1-2022,TotalShortTermDebt,Nợ ngắn hạn,8933784844.136
FRT,2022,2,Q2-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,9299433370.857
FRT,2022,2,Q2-2022,TotalAsset,Tổng tài sản,10018141189.899
FRT,2022,2,Q2-2022,TotalDebt,Tổng nợ,8162223240.183
FRT,2022,2,Q2-2022,TotalOwnerCapital,Vốn chủ sở hữu,1855917949.716
FRT,2022,2,Q2-2022,TotalShortTermDebt,Nợ ngắn hạn,8162073308.968
FRT,2022,3,Q3-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,9049973212.343
FRT,2022,3,Q3-2022,TotalAsset,Tổng tài sản,9926191860.02
FRT,2022,3,Q3-2022,TotalDebt,Tổng nợ,7985007539.934
FRT,2022,3,Q3-2022,TotalOwnerCapital,Vốn chủ sở hữu,1941184320.086
FRT,2022,3,Q3-2022,TotalShortTermDebt,Nợ ngắn hạn,7984857608.719
FRT,2022,4,Q4-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,9421994512.047
FRT,2022,4,Q4-2022,TotalAsset,Tổng tài sản,10464314708.314
FRT,2022,4,Q4-2022,TotalDebt,Tổng nợ,8414979168.145
FRT,2022,4,Q4-2022,TotalOwnerCapital,Vốn chủ sở hữu,2049335540.169
FRT,2022,4,Q4-2022,TotalShortTermDebt,Nợ ngắn hạn,8414883961.563
FTS,2020,1,Q1-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,1895756920.0
FTS,2020,1,Q1-2020,TotalAsset,Tổng tài sản,2091224110.0
FTS,2020,1,Q1-2020,TotalDebt,Tổng nợ,77437120.0
FTS,2020,1,Q1-2020,TotalOwnerCapital,Vốn chủ sở hữu,2013786990.0
FTS,2020,1,Q1-2020,TotalShortTermDebt,Nợ ngắn hạn,77437120.0
FTS,2020,2,Q2-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,2347444440.0
FTS,2020,2,Q2-2020,TotalAsset,Tổng tài sản,2540965080.0
FTS,2020,2,Q2-2020,TotalDebt,Tổng nợ,487002370.0
FTS,2020,2,Q2-2020,TotalOwnerCapital,Vốn chủ sở hữu,2053962710.0
FTS,2020,2,Q2-2020,TotalShortTermDebt,Nợ ngắn hạn,487002370.0
FTS,2020,3,Q3-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,2544522340.0
FTS,2020,3,Q3-2020,TotalAsset,Tổng tài sản,2740061090.0
FTS,2020,3,Q3-2020,TotalDebt,Tổng nợ,638726070.0
FTS,2020,3,Q3-2020,TotalOwnerCapital,Vốn chủ sở hữu,2101335020.0
FTS,2020,3,Q3-2020,TotalShortTermDebt,Nợ ngắn hạn,638726070.0
FTS,2020,4,Q4-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,3202937770.0
FTS,2020,4,Q4-2020,TotalAsset,Tổng tài sản,3395722970.0
FTS,2020,4,Q4-2020,TotalDebt,Tổng nợ,1193556750.0
FTS,2020,4,Q4-2020,TotalOwnerCapital,Vốn chủ sở hữu,2202166220.0
FTS,2020,4,Q4-2020,TotalShortTermDebt,Nợ ngắn hạn,1193556750.0
FTS,2021,1,Q1-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,3776309120.0
FTS,2021,1,Q1-2021,TotalAsset,Tổng tài sản,3969591580.0
FTS,2021,1,Q1-2021,TotalDebt,Tổng nợ,1621807850.0
FTS,2021,1,Q1-2021,TotalOwnerCapital,Vốn chủ sở hữu,2347783730.0
FTS,2021,1,Q1-2021,TotalShortTermDebt,Nợ ngắn hạn,1621807850.0
FTS,2021,2,Q2-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,5977180810.0
FTS,2021,2,Q2-2021,TotalAsset,Tổng tài sản,6167825710.0
FTS,2021,2,Q2-2021,TotalDebt,Tổng nợ,3609818650.0
FTS,2021,2,Q2-2021,TotalOwnerCapital,Vốn chủ sở hữu,2558007070.0
FTS,2021,2,Q2-2021,TotalShortTermDebt,Nợ ngắn hạn,3609818650.0
FTS,2021,3,Q3-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,6332885430.0
FTS,2021,3,Q3-2021,TotalAsset,Tổng tài sản,6525961920.0
FTS,2021,3,Q3-2021,TotalDebt,Tổng nợ,3717528740.0
FTS,2021,3,Q3-2021,TotalOwnerCapital,Vốn chủ sở hữu,2808433180.0
FTS,2021,3,Q3-2021,TotalShortTermDebt,Nợ ngắn hạn,3717528740.0
FTS,2021,4,Q4-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,9254466760.0
FTS,2021,4,Q4-2021,TotalAsset,Tổng tài sản,9455959420.0
FTS,2021,4,Q4-2021,TotalDebt,Tổng nợ,6473315530.0
FTS,2021,4,Q4-2021,TotalOwnerCapital,Vốn chủ sở hữu,2982643890.0
FTS,2021,4,Q4-2021,TotalShortTermDebt,Nợ ngắn hạn,6473315530.0
FTS,2022,1,Q1-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,7519704010.0
FTS,2022,1,Q1-2022,TotalAsset,Tổng tài sản,7716817170.0
FTS,2022,1,Q1-2022,TotalDebt,Tổng nợ,4579921010.0
FTS,2022,1,Q1-2022,TotalOwnerCapital,Vốn chủ sở hữu,3136896160.0
FTS,2022,1,Q1-2022,TotalShortTermDebt,Nợ ngắn hạn,4579921010.0
FTS,2022,2,Q2-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,6021977090.0
FTS,2022,2,Q2-2022,TotalAsset,Tổng tài sản,6221853910.0
FTS,2022,2,Q2-2022,TotalDebt,Tổng nợ,3010198080.0
FTS,2022,2,Q2-2022,TotalOwnerCapital,Vốn chủ sở hữu,3211655820.0
FTS,2022,2,Q2-2022,TotalShortTermDebt,Nợ ngắn hạn,3010198080.0
FTS,2022,3,Q3-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,6076953900.0
FTS,2022,3,Q3-2022,TotalAsset,Tổng tài sản,6274287390.0
FTS,2022,3,Q3-2022,TotalDebt,Tổng nợ,3016721190.0
FTS,2022,3,Q3-2022,TotalOwnerCapital,Vốn chủ sở hữu,3257566200.0
FTS,2022,3,Q3-2022,TotalShortTermDebt,Nợ ngắn hạn,3016721190.0
FTS,2022,4,Q4-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,5087806010.0
FTS,2022,4,Q4-2022,TotalAsset,Tổng tài sản,5287996410.0
FTS,2022,4,Q4-2022,TotalDebt,Tổng nợ,1939966670.0
FTS,2022,4,Q4-2022,TotalOwnerCapital,Vốn chủ sở hữu,3348029740.0
FTS,2022,4,Q4-2022,TotalShortTermDebt,Nợ ngắn hạn,1939966670.0
GDT,2020,1,Q1-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,326979894.066
GDT,2020,1,Q1-2020,TotalAsset,Tổng tài sản,374441592.635
GDT,2020,1,Q1-2020,TotalDebt,Tổng nợ,82060846.532
GDT,2020,1,Q1-2020,TotalOwnerCapital,Vốn chủ sở hữu,292380746.103
GDT,2020,1,Q1-2020,TotalShortTermDebt,Nợ ngắn hạn,78699898.365
GDT,2020,2,Q2-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,319904363.665
GDT,2020,2,Q2-2020,TotalAsset,Tổng tài sản,364540133.968
GDT,2020,2,Q2-2020,TotalDebt,Tổng nợ,91044929.096
GDT,2020,2,Q2-2020,TotalOwnerCapital,Vốn chủ sở hữu,273495204.872
GDT,2020,2,Q2-2020,TotalShortTermDebt,Nợ ngắn hạn,87739938.263
GDT,2020,3,Q3-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,336660616.728
GDT,2020,3,Q3-2020,TotalAsset,Tổng tài sản,381227707.969
GDT,2020,3,Q3-2020,TotalDebt,Tổng nợ,104087702.479
GDT,2020,3,Q3-2020,TotalOwnerCapital,Vốn chủ sở hữu,277140005.49
GDT,2020,3,Q3-2020,TotalShortTermDebt,Nợ ngắn hạn,100747828.646
GDT,2020,4,Q4-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,296681477.713
GDT,2020,4,Q4-2020,TotalAsset,Tổng tài sản,398861534.893
GDT,2020,4,Q4-2020,TotalDebt,Tổng nợ,128335383.107
GDT,2020,4,Q4-2020,TotalOwnerCapital,Vốn chủ sở hữu,270526151.786
GDT,2020,4,Q4-2020,TotalShortTermDebt,Nợ ngắn hạn,123939881.989
GDT,2021,1,Q1-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,291439220.695
GDT,2021,1,Q1-2021,TotalAsset,Tổng tài sản,392833334.002
GDT,2021,1,Q1-2021,TotalDebt,Tổng nợ,105321697.955
GDT,2021,1,Q1-2021,TotalOwnerCapital,Vốn chủ sở hữu,287511636.047
GDT,2021,1,Q1-2021,TotalShortTermDebt,Nợ ngắn hạn,100665660.837
GDT,2021,2,Q2-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,328768661.074
GDT,2021,2,Q2-2021,TotalAsset,Tổng tài sản,432058564.809
GDT,2021,2,Q2-2021,TotalDebt,Tổng nợ,126276142.966
GDT,2021,2,Q2-2021,TotalOwnerCapital,Vốn chủ sở hữu,305782421.843
GDT,2021,2,Q2-2021,TotalShortTermDebt,Nợ ngắn hạn,121826902.696
GDT,2021,3,Q3-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,236133626.781
GDT,2021,3,Q3-2021,TotalAsset,Tổng tài sản,382200394.603
GDT,2021,3,Q3-2021,TotalDebt,Tổng nợ,98006007.308
GDT,2021,3,Q3-2021,TotalOwnerCapital,Vốn chủ sở hữu,284194387.295
GDT,2021,3,Q3-2021,TotalShortTermDebt,Nợ ngắn hạn,93505080.038
GDT,2021,4,Q4-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,214042946.042
GDT,2021,4,Q4-2021,TotalAsset,Tổng tài sản,381049844.527
GDT,2021,4,Q4-2021,TotalDebt,Tổng nợ,115672584.342
GDT,2021,4,Q4-2021,TotalOwnerCapital,Vốn chủ sở hữu,265377260.185
GDT,2021,4,Q4-2021,TotalShortTermDebt,Nợ ngắn hạn,111370656.572
GDT,2022,1,Q1-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,239158815.295
GDT,2022,1,Q1-2022,TotalAsset,Tổng tài sản,396699505.294
GDT,2022,1,Q1-2022,TotalDebt,Tổng nợ,111562632.163
GDT,2022,1,Q1-2022,TotalOwnerCapital,Vốn chủ sở hữu,285136873.131
GDT,2022,1,Q1-2022,TotalShortTermDebt,Nợ ngắn hạn,107306667.393
GDT,2022,2,Q2-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,203404162.175
GDT,2022,2,Q2-2022,TotalAsset,Tổng tài sản,405163984.575
GDT,2022,2,Q2-2022,TotalDebt,Tổng nợ,116621973.783
GDT,2022,2,Q2-2022,TotalOwnerCapital,Vốn chủ sở hữu,288542010.792
GDT,2022,2,Q2-2022,TotalShortTermDebt,Nợ ngắn hạn,112366340.013
GDT,2022,3,Q3-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,173269196.421
GDT,2022,3,Q3-2022,TotalAsset,Tổng tài sản,411311413.807
GDT,2022,3,Q3-2022,TotalDebt,Tổng nợ,111591307.334
GDT,2022,3,Q3-2022,TotalOwnerCapital,Vốn chủ sở hữu,299720106.473
GDT,2022,3,Q3-2022,TotalShortTermDebt,Nợ ngắn hạn,107289887.564
GDT,2022,4,Q4-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,265427434.256
GDT,2022,4,Q4-2022,TotalAsset,Tổng tài sản,406358072.251
GDT,2022,4,Q4-2022,TotalDebt,Tổng nợ,112147450.421
GDT,2022,4,Q4-2022,TotalOwnerCapital,Vốn chủ sở hữu,294210621.83
GDT,2022,4,Q4-2022,TotalShortTermDebt,Nợ ngắn hạn,107879994.651
GDW,2020,1,Q1-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,150196965.843
GDW,2020,1,Q1-2020,TotalAsset,Tổng tài sản,312489487.343
GDW,2020,1,Q1-2020,TotalDebt,Tổng nợ,152711162.028
GDW,2020,1,Q1-2020,TotalOwnerCapital,Vốn chủ sở hữu,159778325.315
GDW,2020,1,Q1-2020,TotalShortTermDebt,Nợ ngắn hạn,124122222.702
GDW,2020,2,Q2-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,182399516.186
GDW,2020,2,Q2-2020,TotalAsset,Tổng tài sản,338228720.49
GDW,2020,2,Q2-2020,TotalDebt,Tổng nợ,191059855.019
GDW,2020,2,Q2-2020,TotalOwnerCapital,Vốn chủ sở hữu,147168865.471
GDW,2020,2,Q2-2020,TotalShortTermDebt,Nợ ngắn hạn,164931979.296
GDW,2020,3,Q3-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,172922365.163
GDW,2020,3,Q3-2020,TotalAsset,Tổng tài sản,325877834.558
GDW,2020,3,Q3-2020,TotalDebt,Tổng nợ,174623610.671
GDW,2020,3,Q3-2020,TotalOwnerCapital,Vốn chủ sở hữu,151254223.887
GDW,2020,3,Q3-2020,TotalShortTermDebt,Nợ ngắn hạn,148453832.145
GDW,2020,4,Q4-2020,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,176761716.27
GDW,2020,4,Q4-2020,TotalAsset,Tổng tài sản,343027401.522
GDW,2020,4,Q4-2020,TotalDebt,Tổng nợ,175100649.694
GDW,2020,4,Q4-2020,TotalOwnerCapital,Vốn chủ sở hữu,167926751.828
GDW,2020,4,Q4-2020,TotalShortTermDebt,Nợ ngắn hạn,151021003.444
GDW,2021,1,Q1-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,207422742.841
GDW,2021,1,Q1-2021,TotalAsset,Tổng tài sản,372211288.654
GDW,2021,1,Q1-2021,TotalDebt,Tổng nợ,197418528.09
GDW,2021,1,Q1-2021,TotalOwnerCapital,Vốn chủ sở hữu,174792760.564
GDW,2021,1,Q1-2021,TotalShortTermDebt,Nợ ngắn hạn,173217474.002
GDW,2021,2,Q2-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,107232580.83
GDW,2021,2,Q2-2021,TotalAsset,Tổng tài sản,272656207.036
GDW,2021,2,Q2-2021,TotalDebt,Tổng nợ,108347223.858
GDW,2021,2,Q2-2021,TotalOwnerCapital,Vốn chủ sở hữu,164308983.178
GDW,2021,2,Q2-2021,TotalShortTermDebt,Nợ ngắn hạn,86818250.218
GDW,2021,3,Q3-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,134901226.045
GDW,2021,3,Q3-2021,TotalAsset,Tổng tài sản,294891362.59
GDW,2021,3,Q3-2021,TotalDebt,Tổng nợ,134694161.991
GDW,2021,3,Q3-2021,TotalOwnerCapital,Vốn chủ sở hữu,160197200.599
GDW,2021,3,Q3-2021,TotalShortTermDebt,Nợ ngắn hạn,113157885.023
GDW,2021,4,Q4-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,108035349.325
GDW,2021,4,Q4-2021,TotalAsset,Tổng tài sản,266152663.621
GDW,2021,4,Q4-2021,TotalDebt,Tổng nợ,96140297.962
GDW,2021,4,Q4-2021,TotalOwnerCapital,Vốn chủ sở hữu,170012365.659
GDW,2021,4,Q4-2021,TotalShortTermDebt,Nợ ngắn hạn,77104692.618
GDW,2022,1,Q1-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,115175552.444
GDW,2022,1,Q1-2022,TotalAsset,Tổng tài sản,268193071.997
GDW,2022,1,Q1-2022,TotalDebt,Tổng nợ,94877841.568
GDW,2022,1,Q1-2022,TotalOwnerCapital,Vốn chủ sở hữu,173315230.429
GDW,2022,1,Q1-2022,TotalShortTermDebt,Nợ ngắn hạn,75790570.04
GDW,2022,2,Q2-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,118355426.166
GDW,2022,2,Q2-2022,TotalAsset,Tổng tài sản,268394765.983
GDW,2022,2,Q2-2022,TotalDebt,Tổng nợ,104132639.894
GDW,2022,2,Q2-2022,TotalOwnerCapital,Vốn chủ sở hữu,164262126.089
GDW,2022,2,Q2-2022,TotalShortTermDebt,Nợ ngắn hạn,87532601.901
GDW,2022,3,Q3-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,125437795.16
GDW,2022,3,Q3-2022,TotalAsset,Tổng tài sản,273209503.054
GDW,2022,3,Q3-2022,TotalDebt,Tổng nợ,103482688.503
GDW,2022,3,Q3-2022,TotalOwnerCapital,Vốn chủ sở hữu,169726814.551
GDW,2022,3,Q3-2022,TotalShortTermDebt,Nợ ngắn hạn,86809645.564
GDW,2022,4,Q4-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,134140743.938
GDW,2022,4,Q4-2022,TotalAsset,Tổng tài sản,287685533.93
GDW,2022,4,Q4-2022,TotalDebt,Tổng nợ,112407783.817
GDW,2022,4,Q4-2022,TotalOwnerCapital,Vốn chủ sở hữu,175277750.113
GDW,2022,4,Q4-2022,TotalShortTermDebt,Nợ ngắn hạn,97998518.301
GEE,2021,4,Q4-2021,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,12444961201.367
GEE,2021,4,Q4-2021,TotalAsset,Tổng tài sản,23114748216.531
GEE,2021,4,Q4-2021,TotalDebt,Tổng nợ,17139459366.915
GEE,2021,4,Q4-2021,TotalOwnerCapital,Vốn chủ sở hữu,5975288849.616
GEE,2021,4,Q4-2021,TotalShortTermDebt,Nợ ngắn hạn,10710447074.072
GEE,2022,1,Q1-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,11314280102.567
GEE,2022,1,Q1-2022,TotalAsset,Tổng tài sản,21620004593.405
GEE,2022,1,Q1-2022,TotalDebt,Tổng nợ,15237642701.768
GEE,2022,1,Q1-2022,TotalOwnerCapital,Vốn chủ sở hữu,6382361891.637
GEE,2022,1,Q1-2022,TotalShortTermDebt,Nợ ngắn hạn,9101637580.419
GEE,2022,2,Q2-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,9788918375.967
GEE,2022,2,Q2-2022,TotalAsset,Tổng tài sản,20111247508.942
GEE,2022,2,Q2-2022,TotalDebt,Tổng nợ,14269177673.402
GEE,2022,2,Q2-2022,TotalOwnerCapital,Vốn chủ sở hữu,5842069835.54
GEE,2022,2,Q2-2022,TotalShortTermDebt,Nợ ngắn hạn,8483841679.395
GEE,2022,3,Q3-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,8683051230.203
GEE,2022,3,Q3-2022,TotalAsset,Tổng tài sản,18911633567.006
GEE,2022,3,Q3-2022,TotalDebt,Tổng nợ,13030028378.437
GEE,2022,3,Q3-2022,TotalOwnerCapital,Vốn chủ sở hữu,5881605188.569
GEE,2022,3,Q3-2022,TotalShortTermDebt,Nợ ngắn hạn,7559764790.824
GEE,2022,4,Q4-2022,ShortTermFloatingCapital,Tổng tài sản lưu động ngắn hạn,7766971412.308
GEE,2022,4,Q4-2022,TotalAsset,Tổng tài sản,17418570183.235
